658459483920699392	After a convo with my dad, found out he's in favour of marijuana legalization as well	1	Canada
658425443213688832	U.S. states with legal pot grapple with edible treats, impaired driving: "It's going to be a lot harder to… https://t.co/eHfgk1uJIv	1	Vancouver, BC
658385356870434816	OHIO! Get your activist asses in gear to make POT LEGAL. Work for ISSUE 3, give money, VOTE! I endorse ISSUE 3 100% https://t.co/3v9KuJscdR	1	Toronto, Ontario
658374420453396480	https://t.co/bUZJluo6lo Hells Angels members protest legalization of Marijuana....What will Trudeau do?	1	Far away land
658373417922498560	Legalize marijuana not even eh!	1	North Battleford. S9A 0V9
658360632404635648	For Trudeau, Legalizing Marijuana Won't Be As Easy He Thinks: Colorado Regulator https://t.co/3a0kM2iWDE via @NewsRepublic	1	Ottawa, Ontario
658268979862048768	Read an interesting article this morning on how legalization of marijuana would put organized crime out of work. Tragic.	1	Dartmouth , NS , Canada
658252633044623362	Gangs are about to loose their income. CANADA: HELLS ANGELS MEMBERS PROTEST LEGALIZATION OF MARIJUANA https://t.co/gPgxjsRU3z #cdnpoli	1	Toronto
658245980010098688	@dollhouseyyc https://t.co/vPalfLDoNy Survey says... #Busted @Eric_Ke_Collins @KevinLeeMorris @ilikerox @SheilaGunnReid	1	#YYJ- Victoria, BC, Canada
658212929167192064	U.S. states with legal pot grapple with edible treats, impaired driving: VANCOUVER – A Colorado official has some… https://t.co/SN9j1xXCWK	1	Toronto, ON
657978959259303936	@HollyHollywood8 legalization of marijuana should help this show immensely. Lol	1	Winnipeg, Manitoba
657977535117021184	Study Shows No Longterm Negative Effects From Medical Marijuana! https://t.co/zh0Glum9Jh #legalize #realmedicine #fortheloveofBuddha	1	GTA
657909484099141632	Growing Cannabis is so much more addictive than using it:smiling_face_with_heart-eyes:. #realmedicine #legalize #mygirls #fortheloveofBuddha :green_heart: https://t.co/Iyj1M5kLVC	1	GTA
657772071838048256	Once #marijuana is legal I'd discourage #CPC base smoking it- increases paranoia.You have enough already. #Cdnpoli https://t.co/3USxrpMM5F	1	Vancouver, British Columbia
657749633473650689	The Jays game is causing lots of anxiety. Come on, Trudeau, why isn't pot legal yet?	1	Peterborough, Ontario, Canada
657708227556085760	@Jen_zee Hey Jen next time you're in Vernon swing by us! Just watched your great news brief on marijuana legalization! :thumbs_up_medium-dark_skin_tone:	1	Vernon, BC, Canada
657686318319800320	I wanna know what'll happen once marijuana is legal :eyes: Will it be for the better or for the worst?	1	unknown_location
657593798030135296	Trudeau says he will legalize #marijuana, that's great. Has there been a discussion under what regime? Beer store model? QC depanneur?	1	Moscow, Russia
657592446763843584	@JustinTrudeau Please invest in better #addiction &amp; #mentalillness services after making #marijuana legal. It is #addictive. #psychosis	1	Ontario, Canada
657420304977821697	@liberal_party With pot a legal commodity we would not need an #LNGinBC in Howe Sound. @SaveHoweSound https://t.co/QYGKsLOLzN	1	Vancouver, BC
657393286475292672	whether weed is legal or not i know yall are still gonna buy skunk weed from your drug dealing neighbour so enough of this	1	halifax / toronto
657374904568799232	MADD worried about repercussions of legal pot on roads: Police need better tools to test stoned motorists before… https://t.co/budBXQKbxb	1	Vancouver, BC
657322540545654784	I laugh at all the uneducated people who only voted for jewdeau because he wants to legalize pot.	1	Edmonton, Alberta
657319065216794624	"Just watch me" not legalize pot. Just like his father promised and failed to do. Ledain commission. 1972	1	Bowmanville on
657302931553652736	Vancouver company testing marijuana breathalyzer prototype: With marijuana legalization one big step closer to… https://t.co/RuepWwXJ5U	1	Vancouver, BC
657289384207605760	Liberals’ Legal Pot Promise Expected to Shake Up Black Market, Medical Cannabis Industry https://t.co/P8LqX4vCfG https://t.co/RwcukS6flh	1	Vancouver, BC
657267208515620864	Just because weed maybe legal doesn't mean more people will now smoke it.	1	Brampton, Ontario
657250891096051712	Marijuana legalization advice from B.C. Senator Larry Campbell: B.C. Senator Larry Campbell says incoming Prime… https://t.co/DizcyGjfZ7	1	Vancouver, BC
657221508348055553	My interview with Business in Vancouver. Key point is that over regulation can be a problem. https://t.co/FTdgSWNijl	1	Victoria BC
657220741335752705	Canada's Newly Elected #JustinTrudeau Liberals May Legalize Marijuana. That Could Impact US Drug Policy https://t.co/af4nlgY1Kl /@voxdotcom	1	Toronto
657207248024903680	Ooo shit weed might be legal soon :fearful_face:	1	Brampton, Ontario
657197253560565760	@JoanneBLY @cvangeyn Been union member 40 yrs never seen employer pay "negotiating costs". Looks like Sandals thinks weed already legal	1	Ajax, Ontario
657196704018464768	@Soul_Be_It @thekodiack @keriRN True, the legal weed might tempt him ...	1	Brampton, Ontario
657174127476920320	From this day the Marijuana is legal in Canada !!! Its gonna be happyland :face_with_tears_of_joy::face_with_tears_of_joy:	1	Montréal, Québec
657059872840683520	#Stigmabase USCA - Here's Why Cannabis Legalization Doesn't Lead to Higher Teen Use Rates - As indicated in the… https://t.co/oTFHzuMC8Q	1	America | United Kindom
657024746610003968	@InsiderSubo is legal weed not a thing that the UN likes?	1	Canada
657011652911628288	The most important reason to legalize pot is so I don't have to be scared when I hear sirens in rap songs anymore	1	unknown_location
657003934138019840	@JustinTrudeau will run deficits for 2yrs the time it'll take to legalize cannabis 3rd yr will balance budget with cannabis revenue #canpoli	1	Toronto
657002478450384896	Canada's newly elected Liberals may legalize marijuana. That could impact US drug policy. https://t.co/wFuPpHfF3j via voxdotcom	1	Québec, Canada
656989163732865024	All the girls living off their oil patch boyfriends reposting "fuck weed, legalize free college" LOL RICH	1	Canada
656985425983094784	Jodie quoted in U.S. News &amp; World Report. https://t.co/b1qetZYktd	1	Toronto, Ontario
656982316590325760	Talk of legalizing marijuana alarms Quebec politicians: The new federal government's promise to legalize marijuana… https://t.co/BQ3FGX2U5a	1	Montreal, QC
656953556625264641	So if my social media is right our election came down to a bangable Prime Minister and pot heads wanting legal weed	1	Cole Harbour, Nova Scotia
656938116624740352	Pot's legal in Canada! Thousands of grow articles so you can get going on your home garden! https://t.co/zB1R8RCLHN https://t.co/medGipyWvL	1	Toronto, Ontario
656931675386064897	- He promised to legalize marijuana. - He promised to end the blood donation ban on gay men. 2/	1	Québec, Canada
656926317191917568	Talk of legalizing marijuana worries Quebec's political class: The new federal government's promise to legalize… https://t.co/759wQmJsHg	1	Montreal, QC
656914236585693184	It still boggles my mind that weed is not legal , I really hope Trudeau follows through with his promises #FingersCrossed	1	*binge watching anime
656895273252294656	Newly Elected Canadian Government Plans to Legalize Recreational #Marijuana https://t.co/yNhvZhVaOj https://t.co/QlGPPTKvRr	1	Toronto, Ontario
656879275723890688	@JustinTrudeau when are we going to legalize the marijuana ?	1	Toronto
656878888820183040	5 Things to know for Oct. 19: Pot legalization: From the prospect of pot legalization to the end of a court battle… https://t.co/8Ngn31Wtyn	1	Vancouver, BC
656873336421617664	@wayneradcliffe -here, u may want to follow Canada's lead - our PM-elect is FOR decrim., legalization &amp; regulation &amp; taxation of marijuana!	1	Ontario, Canada
656866851071266816	We will go recreational ??? .. That is the question ! https://t.co/lVKHZtg2G5	1	Vancouver, BC
656866088601280512	So much content up here everyone .. We hope you all find this helpful and informative. https://t.co/T1CgBbHJNn	1	Vancouver, BC
656859951017562112	Justin Trudeau promised to legalize marijuana in Canada within 18 months if elected. exactly 18 months from yesterday will be 4/20, 2017	1	unknown_location
656797485923508224	Trudeau has promised to legalize pot. Do you smoke? Have you ever had a weird pot dealer? Tell us at 416-588-0881 https://t.co/IByVwVORFh	1	Toronto
656769590559690756	Canada to legalize marijuana +stop bombing ISIS, probably in that order. Then it will give marijuana to ISIS to complete its foreign policy.	1	Toronto, Canada
656734052343349248	Liberal Promise to Legalize Marijuana: Now that Justin Trudeau has been elected he has plenty of B.C. promises to… https://t.co/kZQrlAb59f	1	Vancouver, BC
656731328906264576	#DBENEWS #Marijuana #entrepreneurs are all #smiling. 1 #industry likes the #ElectionOutcome - #Canada https://t.co/W5YHiLwXoZ #DBEMG #News	1	Canada
656719448590540800	Hey @DougBenson, Justin Trudeau is the new Canadian PM and he is you kind of guy. He want to legalize weed	1	Trail, British Columbia
656674739893637124	Comments on FB from ppl mad that "it will now be legal to grow pot but not own guns." All I can say: Guns are shitty for pain management.	1	BMO Field, Section 113—Toronto
656665995373772800	Storefront pot shops still uncertain even with Liberals’ legalization push: Long-time MP and recent Liberal health… https://t.co/qgPJWdui8V	1	Vancouver, BC
656665981687754752	Possible effects of legalizing pot in BC: During his election campaign, Justin Trudeau said he’d legalize… https://t.co/Qve7Ztuy45	1	Vancouver, BC
656665944870141952	#canada has highest #pot use among teens. Soon we will #legalize it and that will change.not so fun when its legal and your mom smokes it..,	1	Vancouver, British Columbia
656665410150924288	Canada has abolished the backward conservative regime #Trudeau promises #marijuana legalization, look out US our #RWNJ days are behind us.	1	Vancouver, British Columbia
656626469905395712	Legalization of marijuana in B.C. is a federal issue, says premier: B.C. Premier Christy Clark spoke to the media… https://t.co/nsAcySLgqj	1	Vancouver, BC
656623347493683200	that feeling when you know weed is going to be legal in Canada soon https://t.co/ANQ32cmu78	1	Cambridge, Ontario
656619090988179456	our new prime minister favors the legalization of marijuana, head shop franchises now avaliable	1	calgary
656618930375536640	Liberal legal pot promise big business: The Liberal promise to legalize marijuana use in Canada saw share price… https://t.co/446wmgiHwB	1	Toronto, ON
656616921748541440	Canada's New Prime Minister Wants to Legalize Weed 541K Tweets about this trend Looks like our new image is already taking shape #cdnpoli	1	Vancouver, British Columbia
656616772964110340	Not scary. Marijuana has know medical both shown and/or worth. Big Pharma won't like it but too bad. legalize &amp; tax https://t.co/GAJMpP4RpW	1	Pasadena, Newfoundland and Lab
656613248075042816	@goingprorogue @anthonyfurey seems to me pot will be legal did you vot for that idiot #hypocrite	1	unknown_location
656613232610676736	Canada’s budding marijuana industry could blossom into a $5-billion market if Liberals make recreational pot legal https://t.co/yjjt4x6iR1	1	Calgary Alberta Portland OR San Diego California
656612041633890304	Marijuana legalization is coming to #Canada. Its about time!!! #marijuana #legal #RealChange #FreedomOfChoice https://t.co/HWvT1YRRUC	1	Corner Brook, NL, Canada
656608563788275712	@DGladden @TMZ a few degrees? this is the man who made legalization of marijuana one of his first priorities.	1	unknown_location
656607226602192897	If Trudeau hadn't mentioned he wanted to legalize pot, most of you would have nothing bad to say about him. It's one part of his platform..	1	Winnipeg
656601303574028288	https://t.co/AZwbSWrrKN Follow the #Liberals get out of the middle class, start from the ground up and get a job in #marijuana.	1	Toronto (Whitby), ON
656597655716548614	Also go read about statistics in Colorado before you say Canada is going up in smoke because of legalization of marijuana !!! #rant	1	unknown_location
656596958069415936	One of the top three Liberal promises CTV says Trudeau will implement is the legalization of marijuana. THE LEGALIZATION OF MARIJUANA	1	unknown_location
656594325355237376	there is a 100p chance that my entire drugs class tonight we'll be talking about legalization of marijuana	1	Vaughan, Ontario
656594253741555712	Marijuana advocates hope Trudeau election brings legalization: Justin Trudeau campaigned on a promise to legalize… https://t.co/JJ54BtYDSJ	1	Montreal, QC
656571515639615488	Psa: your bus convo can't go from lmao look at how our drivers licenses are different to don't legalize weed to cancer cures	1	Ottawa, Ontario
656561188185186305	Didn't vote for #liberals but I'm ready for them to legalize marijuana! #munchies #mythighsarechafing… https://t.co/H2mgoNXNe2	1	unknown_location
656553397500284928	@TommyTirader If pot boy doesn't legalize he'll get crucified, it the only promise he *must* follow through on	1	Saskatoon, Sk
656552852484136960	Whether weed is legal or not y'all are going to smoke it anyways :face_with_tears_of_joy::hot_beverage:️:frog_face:	1	unknown_location
656552280628535296	Look on the bright side... Weed's gonna be legal soon :kissing_face_with_smiling_eyes: :dashing_away:	1	unknown_location
656542375020359680	So ...... liberals are in. Now pot will be legal. So all the decisions from our management will be legal? #brandnewworld	1	Spruce Grove
656542269583966209	Only reason half the teens care we are Liberal is for legal weed smh:sleeping_face::face_with_tears_of_joy:	1	unknown_location
656537687470534657	Is marijuana legal yet? One of our fav #grilledcheese #3 on the menu The #WakeNbacon	1	Barrie, Ontario, Canada
656535445615091712	so is weed legal yet	1	Chilena
656528583154728960	Winning #ElectionCanada formula: Unicorns, rainbows and legal weed	1	Coquitlam, BC
656526149388996608	@JCollins40 marijuana will be legal and the Toronto maple leafs will win the Stanley Cup, game changer	1	Blenheim
656520593987211264	Is weed legal yet	1	Halifax, Nova Scotia
656516631221411840	Now the evil weed is about to become legal, will the police continue to arrest ppl right until midnight or what? #cndpoli #marijuana	1	Moscow, Russia
656515367548887040	If I can smoke weed for 7 years and not get arrested once you didn't need to vote liberal just to legalize it #illegalweedisthebestweed	1	Edmonton, Alberta
656505732808839168	So like? Weed is totally legal now right? That's so Fetch! go Democracy	1	Pickering, Ontario
656504404774944768	Just had me a bowl. It was sweet, now that we, as Canadians, welcome the full legalization of cannabis. #cannabisdebate #weedlegalisation	1	Earth
656502785362513920	@UnoOtter Buy them big bags of weed when it's legal and then they will stfu :3	1	Vancouver, Canada
656498576009265152	Is weed legal yet? Asking for a friend. #Elxn42 #Trudope	1	Edmonton, AB, Canada
656497032564232193	I wonder how many potheads will be arrested right now thinking that pot automatically became legal this morning	1	Hamilton, ON
656496915345903616	I've got a feeling that if Trudeau doesn't actually legalize marijuana, he's gonna lose his whole following.	1	TWO OH FU| REPSET
656492125861892096	@JoeySimovic my dad keeps yelling weed is legal	1	straight from over there
656490066609618944	Trudeau isn't gonna legalize weed you idiots	1	Space
656487750812725250	if weed becomes legal I'm going to city hall with a fold up chair, pack of back woods and a bong	1	hamilton
656485725593018368	Told my daughter that #Trudeau was our new Prime Minister and she replies "Does that mean marijuana is officially legal?" #WorriedDad :confused_face:	1	Barrie, ON
656480132761305088	Oh, I just realized, marijuana will be legal soon! omg omg omg #WeStoppedHarper Even though it WORSE THAN TOBACCO!	1	Moscow, Russia
656477655856844800	So 68% voter turn out, wonder what it will be next time after marijuana legalization ?? Might need snacks at polling stations.	1	Winnipeg, Manitoba
656472063939514368	@jfeliciao First act - legalize pot so people forget all about the rest of his promises :P	1	Regina, Saskatchewan
656460621429501952	Trudeau wins in landslide yet people only voted for him to legalize weed? No, it's cause Harper had to go, cuts service to enhance bill c51	1	Brampton, Ontario
656459406071037952	If Justin Trudeau doesn't legalize Marijuana, I'm moving to Colorado	1	Manitoba
656458622596161536	Sure Trudeau wants to legalize pot, doesn't mean it's going to happen and I really hope it doesn't. Doesn't mean I'm gunna vote conservative	1	bridgenorth
656450022725328896	So the new Elected #PM of Canada Promised to legalize Marijuana if he wins!!? Now that he has won, we are Waiting!! lol #canadavotes	1	Toronto
656449721318383617	@_tyabc123 do u even know anything he has promised to do besides legalize pot?? :winking_face:	1	Waterloo, Ontario
656447130626736128	"But tredau's gonna legalize weed" if that's the reason you want him elected I hope you get beat up in a Alley way	1	Banff, Alberta
656445215465672705	Trudeau also said he'd legalize Marijuana. So I think that's how the bridge might get paid for @TerryDiMonte .. in a perfect world	1	Montréal, Québec Canada
656444446746218496	Seems some want to sit at home on EI with their legal pot watching CBC ... @BrentHCameron good jobs, low tax just doesn't do it for them	1	St Joseph de Beauce
656441116099678208	If you think Trudeau was elected on the sole promise of legalization on marijuana then you are being naive	1	North Bay, Ontario
656436396157222912	If you voted for Trudeau for the fact he wants to "legalize marijuana" you're the most ignorant person ever :OK_hand:	1	Toronto, Ontario
656400978548166656	I'm not going to lie, I feel the liberals are going to fuck up cannabis legalization heavily.	1	Greater Vancouver
656367354788446208	@DanKaszeta -- last-minute Tory election ads suggested Trudeau would legalize pot and brothels once in power, so yeah.	1	Tzeachten, BC
656345401511948288	The real question now is when will Trudeau decriminalize and legalize marijuana	1	New Westminster, BC
656342600954327040	When I think of Courage #mmar #mmpr #legalize #medical #weed #stonerchicks #420 #dabs #rosin #resin… https://t.co/pumspHJCHm	1	Vancouver, British Columbia
656338538447900672	if u voted for Trudeau because he wants to legalize marijuana or because he's "good looking" I actually hate you	1	Barrie, Ontario
656337868516933632	I mean who cares right??? Trudeau is Hot AND he's gonna legalize weed!!!!!!! COULD WE ASK FOR MORE?	1	Barrie, Ontario
656336796066820096	Yo so is weed legal??? @JustinTrudeau	1	Vancouver, British Columbia
656333909135904768	so does that means that the weed is finally legal or?:loudly_crying_face::eyes::skull:	1	unknown_location
656330938557706240	Weed is not legal it's gunna take years before that bill passes lol	1	unknown_location
656330332615020544	Holy moly! They may legalize marijuana. Finally.	1	Canada
656328163631484928	Just because Trudeau was elected... Does not mean that marijuana is legal... And it won't be for a while	1	Canada
656326317135273984	Harpers prob even glad that Trudeau is going to legalize marijuana	1	unknown_location
656326063795118080	I'm waiting on that legal weed Justin.	1	Hamilton, ON
656326055477817344	So is marijuana legal now? #AskingForAFriend #Elxn42	1	Thunder Bay, Ontario
656323804054994944	@lol_meowwimacat 1st expected thing to happen: Legalize Marijuana Kappa	1	East Canada X-X
656323797440663552	@goodcase the first legal weed strand?	1	unknown_location
656323250453016576	Good one Canada we just elected a drama teacher that wants to legalize marijuana..:face_with_tears_of_joy: #goodluck	1	Vancouver, British Columbia
656322588281470976	Is weed legal yet lmao	1	unknown_location
656321852193636352	So weed is legal now?	1	Calgary
656321562405138432	Where my legal pot n whores at?	1	Toronto
656321125585022976	@juliemaclellan @KailieACrosby I think @MsNWimby called it to me last week, marijuana legalization got out the young vote	1	Qayqayt New Westminster
656317573865304068	what do we want?! POT LEGALIZATION!! when do we want it?! NOW!!	1	TORONTO
656317450674311173	@MikeMcDerment @sheysewani Ha! Yeah, I'd hope this election is about a bit more than making yer weed legal.	1	Toronto
656316331537616896	The Weeknd is killing it, weed is about to be legal cause of Trudeau....maybe I'm thinking too much or we are the new 70's	1	Scarborough
656315800781873152	So is #weed #legal in #canada yet?:grinning_squinting_face: We just voted #majority @liberal_party #JustinTrudeau What a great day! https://t.co/fbTxst9lRu	1	Calgary Alberta Portland OR San Diego California
656315583793909760	Women of Weed, meet the newly crowned, Hottest World Leader-Justin Trudeau, about to legalize weed in… https://t.co/lLLXIh6j2B	1	Mile High City
656313819782733824	@Aviewfromabroad until we legalize the marijuana.	1	West Vancouver, BC
656313767819542529	Grandma: "Well at least my pot will be legal" :face_with_tears_of_joy: #priorities	1	unknown_location
656311578694914049	It is official #canada will legalize #marijuana and another note many potheads line up at #711 for #munchies :Canada::Canada::Canada: https://t.co/TJUFX5bhge	1	Athabasca, Alberta
656311538551132160	Will #Trudeau keep his promises? Like legalize Marijuana? Put money in the pockets of the middle class? Fix the infrastructure? #trudeau2015	1	Ottawa, Ontario, Canada
656310931929042944	So weed is pretty much legal in Canada now:smiling_face_with_halo::growing_heart::beaming_face_with_smiling_eyes:	1	Pluto
656310743948615680	@hannah_brooks15 legalize weed, programming for youth and early education, restorative sentencing, a new approach on family law, etc	1	unknown_location
656309106903355392	Please stop assuming people voted liberal solely based on the legalization of marijuana. If anything is ignorant, it's that.	1	unknown_location
656308801700663297	Y'all only voted for Justin Trudeau cause he's making marijuana legal	1	Northend
656306861545668608	I've been so shocked by a majority win I forgot what it means. Legal marijuana and potential preferential voting! #elxn42 @JustinTrudeau	1	British Columbia
656306710487912448	Thank God Justin is going to legalize marijuana. We are going to need it.	1	Ontario, Canada
656305619406843904	But at least weed will probably be legal soon, so they'll have something to do when they can't find a job	1	Southern Ontario
656305408148131841	What do you mean weed hasnt been legal?	1	unknown_location
656305327000977408	Welcome to Canada. Legal marijuana, prostitution, euthanasia and abortion on demand and no respect for conscience rights. #elxn2015	1	Halifax, Nova Scotia
656304095427469312	@SaugaMyth trudeau is about to legalize weed. How excited are you?	1	unknown_location
656303935506939904	Did kids actually think he'd legalize weed with no restrictions? Like you dumb af	1	unknown_location
656303644934086656	Get ready to wake up and smell the legal marijuana. #LiberalMajority	1	Halifax, NS
656302908351221760	Trudeau had better have puff, puff, passed a bill to legalize weed by next week or else democracy has failed us all yet again. #elxn420	1	Vancouver, British Columbia
656302830278615041	Weed is not legal yet lmao it's still gotta through a bunch of laws:face_with_tears_of_joy:	1	unknown_location
656302681389187072	@AlphonsoJacob Weed legalization. Higher taxes for the 1%. Middle class tax cuts. Infrastructure development. Need I say more?	1	unknown_location
656301683954216960	lmao so does this mean weed is legal across the country now quite a few friends will be happy	1	Canada | Nicaragua [Miskita]
656301552982847488	Also if you voted liberal based on the fact they want to legalize weed. A) your life probably revolves around smoking weed	1	dvals
656300484337111041	Most people asking when weed is legal and they don't care the Jays are winning. Priorites people Jays win, you can smoke freely.	1	Toronto, Ontario
656300287263682560	#1 reason all you fucking idiots voted liberal is for the chance to have him legalize marijuana	1	unknown_location
656299853803204608	My dad said he voted for justin because he has pictures with him but we all know it was for legal weed #goat	1	unknown_location
656298706199777280	Lol weed is gonna be legalize ...	1	unknown_location
656298602533396480	I'm not upset about Trudeau becoming PM. What I am upset with, is people voting for him because of his looks or goal to legalize marijuana	1	unknown_location
656298469099835392	weed is basically legal.	1	unknown_location
656298094057926656	Really looking forward to #Canada's legalization of #cannabis now that we have a liberal majority :smiling_face_with_smiling_eyes:	1	Toronto, Ontario
656298058838376448	Ok so liberals win. Cool now let's see if you do what you campaigned about.... And not just making pot legal	1	Toronto, Ontario
656296210987417604	Im assuming weed is legal now!?	1	Ottawa, ON
656296008754708480	Future looks bright. green energy, legal pot and a gen-xer leading the way. Sinister times are over. #CanadianElection	1	Windermere, B.C.
656294662454562816	Legalization of weed is so not a good idea, shits just gunna be bad. I mean my home boys are gunna go on strikeeeeeeee LMFAO	1	Hamilton, Ontario
656294481927376896	So.... The @CBC is saved!? Weed iz legal now!? NO PIPELINE!!!?? WTF IS HAPPENING!! So high in nature right now... Listening to The Signal :red_heart:️	1	Vancouver, British Columbia
656293585013358592	It's official, a Liberal majority! Pot is legal in all of Canada. https://t.co/rAXpqfiyUg	1	Toronto, Ontario
656293046267588608	if you want Trudeau to win just to legalize weed than you're the real fuckin idiot	1	Winnipeg, Manitoba
656293043440635904	@lewarcher Bullshit. They've voting b'cuz they think pot will be legal over night.	1	Rural Ontario
656292797146902528	Did Trudeau promise legal weed or free weed?	1	Toronto, ON
656289723183316993	Liberals already have a minority government, might get a majority. Hello legal weed :)	1	Richmond BC
656289473303609344	Young liberal voters "is weed legal yet?... Seriously...can I light this?" #elxn42 #elxn2015 #canadavotes #doyourpart #CanadaElections	1	ottawa.canada.
656289351786065920	Congratulations @JustinTrudeau on your win! I fully expect weed to be legal tomorrow! :) #elxn42 #gettowork #canadavotes	1	Richmond BC
656288968904863744	Every person I have spoken to that admit voting #LPC say bc they are going to legalize pot.What kind of a nation is this, full of junkies	1	Sherwood Park, AB
656288461293404160	weed is legal in Canada starting tomorrow shoutout to u stoners out there	1	Vancouver, British Columbia
656287534381670404	Time for legal weed everywhere lol	1	Stoney Creek Ontario
656286500259151872	@InsiderSubo If it's somehow a liberal majority then we're getting legal weed bruh	1	Canada
656285224544825344	Justin Trudeau is the new prime minister of Canada. Pot will become legal and there will be a deficit. Congratulations Canada.	1	Winnipeg
656284864593985536	How heart broken is everyone gunna be when Trudeau doesn't legalize weed	1	Ajax, Ontario
656284677892771841	Global news calls for a liberal government ..first change they said will be the "legalization of weed"	1	Hamilton.    Detroit.  Go Blue
656278764574416897	@DidjaX @adelaidejerks the Liberals are winning here and we are going to get legal pot. Like to see your Liberals do that	1	Toronto
656278581119725568	With promises of legal weed, is it any surprise that #Dartmouth and Sackville-Preston went Liberal? #elxn42 #nspoli	1	Halifax, NS
656269481895927808	If weed becomes legal wtf is my smoking area at school gonna be like 0-0	1	Ottawa, Ontario
656266893167190016	mans just tryna get weed legal	1	Brampton
656251752254164992	My Canada cares about refugees, environment, women, aboriginal communities,legalization of Marijuana, LGBTQ rights, healthcare &amp; the economy	1	Canada
656238298894045184	All you stupid fucking idiots who voted for Trudeau for him to legalize marijuana thank u for that	1	unknown_location
656235257038045185	Dont be that person only voting Liberal due to "legalization of pot"...	1	Toronto
656227124093820930	#ElectionSloganFails Get off the couch find your pants and go vote to legalize pot	1	Windsor, Ontario, Canada
656223121276432384	Talking to voters in #yeg, there's a variety of deciding issues. Heard economy, income splitting, marijuana legalization and niqab debate.	1	Edmonton, AB
656208479401545728	Disappointed that the liberals are going to win the election.. At least weed will be legal	1	⬇️ Follow my insta⬇️
656188644638769153	Let's also legalize marijuana in Canada by voting for liberals! :thumbs_up_medium_skin_tone:	1	Ottawa, ON
656174946842972160	I want to declare at midnight tonight that Pot Is Legal in all Canada, Jodie &amp; I urge you to please, please vote. https://t.co/Qrxt9e8ZUO	1	Toronto, Ontario
656171608340496384	The legalization of marijuana shouldn't be ALL you care about. Actually take the time to read about the parties platforms...	1	Barrie, Ontario
656164651407974400	@sammi_tersigni disclaimer: i didn't vote liberals solely for the legalization of weed. No one catch feelings.	1	Queens University
656161941417803777	@MarcAndre_FDawg liberal ' s to legalize weed..	1	Montreal
656150443811180545	Complete list of legal new businesses in Vancouver: 1 - dispensary 2 - escape room 3 - escape room that sells weed	1	Vancouver, BC
656149021409476608	All these dumb fuckin kids voting for Trudeau just because he wants to legalize weed #ourfuture #notsobright	1	unknown_location
656148019436392448	@xiaosulpum no to physician assisted suicide,no to marijuana legalization,yes to lower taxes 4 families+a stronger oil&amp;gas economy+more!:beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:	1	Canada
656141105285713920	33.45.78 #NowPlaying David Peel &amp; Lower East Side - Legalize Marijuana - NYC - 1970 #vinyl #records #lps #45s LIVE @CIUT895FM	1	Toronto Canada
656139455619661824	@CBCOttawa everytime U read one of these ...pot is always involved somehow...oh well ..vote Liberal ...their endorsing it to be legal ...	1	unknown_location
656103678538043393	Time to make marijuana legal #Vote	1	unknown_location
655982278254837760	@HumourousRace &amp; the black market for cigs would be much &gt; if +19 couldnt buy in store. Legalization is sensible. http://t.co/k6nWhCoRCI	1	Toronto, Ontario
655956745110601728	Banning semis because legal gun owners don't kill people, legalizing weed so everyone can drive high #logical	1	Guelph, Ontario
655937399688708096	Whether you vote for the Liberal party because Trudeau wants to legalize weed or the Conservatives because of Harper's stance on Israel...	1	Montreal
655937210793897984	@RobertButrym but Trudeau is gonna legalize pot man like woah gnarly man gonna vote than smoke a big doobie man woaaah man	1	Ancaster X Guelph
655930735312900096	#elxn42 just make weed legal	1	Souf side
655827527617765376	@notafullcolon First pot, now prostitution: Liberal party to debate legalization http://t.co/k59mwmbERf	1	Steinbach Mb.
655800021368119296	@JimHarris Harper won't legalize pot, but he's happy to show up with a crackhead!	1	Gatineau, Qc
655750883846791168	Tmro Fo election...when Justin win weed legalize :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:	1	Toronto, Ontario
655683236828332032	If weed was legal. The industries $ would pay for anything. Why do drug dealers do it???... Silly Politicians #EndlessPossibilities :)	1	Surrey, British Columbia
655601242308235264	“Trudeau wants to legalize marijuana… I can beat that: I’m going to hang out with my nice crack-smoking friend in T-dot”. - Stephen Harper	1	New York/Montreal/London
655491823222280200	Canada's medical #marijuana industry braces for legalization if Liberals win election: http://t.co/Th7Fb48kgj #420 http://t.co/oHdxEa8GY2	1	Ontario Canada
655482338315403264	No wonder Harper doesn't want to legalize, tax &amp; regulate pot. It takes business away from these friends #elxn42 http://t.co/CXCGuafy6Z	1	Vancouver, Canada
655456692952403969	T/F? #CANADA #ELXN42 #USURY is LEGAL FRAUD and #CANNABIS is illegal to hide the short$. #MathISNOTHARD @PmHarper @CBCPolitics @SenateCA	1	B.C. Canada
655456384616677377	Here in #CANADA #USURY is legal, #cannabis illegal to hide shorts. @stranger_poetry @Queen8Bees @jsayers3975 @CIA @Pontifex @WHO @UN @POTUS	1	B.C. Canada
655340899338162176	@garyjoelclement @SeamusORegan For someone who doesn't want to legalize marijuana, I just don't get the connection.	1	Ottawa
655282361634959361	#USURY legal, #CANNABIS illegal. opposite of what GOD would want. @Queen8Bees @stranger_poetry @jsayers3975 @CIA @Pontifex @WHO @UN @POTUS	1	B.C. Canada
